"","ticker","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1697","$AAPL456","Weekly Dow #Stocks Trend $DD $MSFT $CAT $INTC $MRK $BA $CSCO $AAPL $IBM $JPM $MCD $UNH $DIS $V $HD $TRV $AXP  @ https://t.co/TvzJfd0RGT",FALSE,1,NA,2017-03-25 10:00:53,FALSE,NA,"845576209501106177",NA,"<a href=""http://12stocks.com"" rel=""nofollow"">dozenstocks</a>","DozenStocks",0,FALSE,FALSE,NA,NA
"1698","$AAPL457","Apple Inc. $AAPL Shares Sold by Edgewood Management LLC https://t.co/Xc0Yk4DA5H",FALSE,0,NA,2017-03-25 10:00:10,FALSE,NA,"845576031394320384",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SleekMoneycom",1,FALSE,FALSE,NA,NA
"1699","$AAPL458","RT @WatchlistN: Apple Inc. $AAPL Shares Sold by Van Strum &amp; Towne Inc. https://t.co/UhtVM8lcYt",FALSE,0,NA,2017-03-25 09:57:22,FALSE,NA,"845575327900467200",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1700","$AAPL459","RT @Investing_Books: Common Stocks and Uncommon Profits by Phil Fisher: https://t.co/VGuesG6dSv $SPY $AAPL $TSLA $GM $GE $WDC $VZ $T",FALSE,0,NA,2017-03-25 09:57:22,FALSE,NA,"845575327376183304",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1701","$AAPL460","Apple Inc. $AAPL Shares Sold by Van Strum &amp; Towne Inc. https://t.co/UhtVM8lcYt",FALSE,0,NA,2017-03-25 09:52:49,FALSE,NA,"845574181358047232",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","WatchlistN",1,FALSE,FALSE,NA,NA
"1702","$AAPL461","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 09:50:37,FALSE,NA,"845573628385280000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JenniferASerho",628,TRUE,FALSE,NA,NA
"1703","$AAPL462","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 09:38:22,FALSE,NA,"845570543013150720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eGnuineMensMga",628,TRUE,FALSE,NA,NA
"1704","$AAPL463","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 09:37:06,FALSE,NA,"845570225693249536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrinkDigailt",628,TRUE,FALSE,NA,NA
"1705","$AAPL464","Common Stocks and Uncommon Profits by Phil Fisher: https://t.co/VGuesG6dSv $SPY $AAPL $TSLA $GM $GE $WDC $VZ $T",FALSE,1,NA,2017-03-25 09:33:56,FALSE,NA,"845569428314083328",NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>","Investing_Books",1,FALSE,FALSE,NA,NA
"1706","$AAPL465","RT @Games_cloud: 07/2016$GOOGL $TWTR $ORCL $YHOO $CRM $BIDU $AAPL DOW JONE... https://t.co/w67RzMs6Rg",FALSE,0,NA,2017-03-25 09:33:11,FALSE,NA,"845569239247400965",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",3,TRUE,FALSE,NA,NA
"1707","$AAPL466","RT @Investing_Books: Steve Jobs by Walter Isaacson: https://t.co/TMzZmeFQLl $AAPL #apple #stevejobs #entrepreneurship #ceo #innovation #bus…",FALSE,0,NA,2017-03-25 09:26:18,FALSE,NA,"845567509122080768",NA,"<a href=""https://www.domain.com"" rel=""nofollow"">steves posts</a>","forealstevejobs",1,TRUE,FALSE,NA,NA
"1708","$AAPL467","Best Tablets for $300 or Less $AAPL https://t.co/S6DviHMrfm https://t.co/H8YevEBnph https://t.co/NuCLCehbgr",FALSE,0,NA,2017-03-25 09:21:12,FALSE,NA,"845566223945535488",NA,"<a href=""http://www.wlst.com"" rel=""nofollow"">wlst</a>","wlstcom",0,FALSE,FALSE,NA,NA
"1709","$AAPL468","$AAPL Best Tablets for $300 or Less https://t.co/gA2vWjlmvi",FALSE,0,NA,2017-03-25 09:21:09,FALSE,NA,"845566212356685824",NA,"<a href=""http://finzine.com"" rel=""nofollow"">Finzine</a>","finzine",0,FALSE,FALSE,NA,NA
"1710","$AAPL469","RT @SharePlanner: $FB Stock - A Solid Trending Trade - SharePlanner $AAPL https://t.co/85R1dyi0uw",FALSE,0,NA,2017-03-25 09:17:19,FALSE,NA,"845565247998115841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatrickUnkn",8,TRUE,FALSE,NA,NA
"1711","$AAPL470","07/2016$GOOGL $TWTR $ORCL $YHOO $CRM $BIDU $AAPL DOW JONE... https://t.co/w67RzMs6Rg",FALSE,2,NA,2017-03-25 09:15:28,FALSE,NA,"845564780198944768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Games_cloud",3,FALSE,FALSE,NA,NA
"1712","$AAPL471","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 09:15:27,FALSE,NA,"845564779326525440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZaneZwayre",628,TRUE,FALSE,NA,NA
"1713","$AAPL472","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 09:13:45,FALSE,NA,"845564351436120064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hTeMoleculeVXF",628,TRUE,FALSE,NA,NA
"1714","$AAPL473","RT @AppleReporter: Apple: Software Flaws in WikiLeaks Docs Are All Fixed
https://t.co/2MmPoz3KrM
$AAPL $DIA $QQQ $XLK #Vault7 #DarkMatter #…",FALSE,0,NA,2017-03-25 09:03:23,FALSE,NA,"845561739001389056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JesusForAll5",23,TRUE,FALSE,NA,NA
"1715","$AAPL474","$AAPL: Analyst action by Bernstein on Apple: https://t.co/TwJpUYylK5",FALSE,0,NA,2017-03-25 09:02:02,FALSE,NA,"845561401900859392",NA,"<a href=""http://example.com"" rel=""nofollow"">AnalystActionsAA</a>","AnalystActions",0,FALSE,FALSE,NA,NA
"1716","$AAPL475","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 08:57:38,FALSE,NA,"845560293535100928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tabathasoaldadr",628,TRUE,FALSE,NA,NA
"1717","$AAPL476","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 08:53:04,FALSE,NA,"845559143775834112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Learning2reaH",628,TRUE,FALSE,NA,NA
"1718","$AAPL477","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 08:51:46,FALSE,NA,"845558818625015809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","h1orsesyh",628,TRUE,FALSE,NA,NA
"1719","$AAPL478","RT @DanieleTestoni: I'm bearish on $AAPL at the @NASDAQ Community - https://t.co/T96sGSKhFj",FALSE,0,NA,2017-03-25 08:32:53,FALSE,NA,"845554063995539456",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1720","$AAPL479","$IMTL is set to cash in on the #instagram $FB photo sharing crazz - put $IMTL on your radar asap $PCLN  $AAPL  $GPRO  $EXPE  $ADBE $OXY",FALSE,1,NA,2017-03-25 08:23:51,FALSE,NA,"845551794008702978",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OTCTechStartUps",0,FALSE,FALSE,NA,NA
"1721","$AAPL480","I'm bearish on $AAPL at the @NASDAQ Community - https://t.co/T96sGSKhFj",FALSE,1,NA,2017-03-25 08:20:14,FALSE,NA,"845550883802898432",NA,"<a href=""http://community.nasdaq.com/"" rel=""nofollow"">NASDAQ Community</a>","DanieleTestoni",1,FALSE,FALSE,NA,NA
"1722","$AAPL481","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 08:17:41,FALSE,NA,"845550240904237056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StellaRecruietr",628,TRUE,FALSE,NA,NA
"1723","$AAPL482","RT @KimDotcom: You might want to sell your $AAPL stock. @CIA firmware factory hacks will get @Apple products banned by foreign govts &amp; corp…",FALSE,0,NA,2017-03-25 08:16:41,FALSE,NA,"845549986603446272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Collette_AZ",520,TRUE,FALSE,NA,NA
"1724","$AAPL483","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 08:11:08,FALSE,NA,"845548593092153344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pothasho",628,TRUE,FALSE,NA,NA
"1725","$AAPL484","RT @tickerws: $AAPL can make new highs on #iPhone8 launch, dividend hike, Barron's says https://t.co/TaJchmmQeN",FALSE,0,NA,2017-03-25 08:06:31,FALSE,NA,"845547431437750272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ro_pavlick",2,TRUE,FALSE,NA,NA
"1726","$AAPL485","RT @vixcontango: Growth of the $VIX futures market. It's daily dollar volume is bigger than any individual stock like $AAPL $BAC $GM $F $GE…",FALSE,0,NA,2017-03-25 08:05:15,FALSE,NA,"845547112980889600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mmsiibf4598389",20,TRUE,FALSE,NA,NA
"1727","$AAPL486","RT @OTCTechStartUps: $IMTL is set to cash in on the #instagram $FB photo sharing crazz - put $IMTL on your radar asap $SFLY  $AAPL  $NTRI…",FALSE,0,NA,2017-03-25 08:04:44,FALSE,NA,"845546979946090496",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1728","$AAPL487","$IMTL is set to cash in on the #instagram $FB photo sharing crazz - put $IMTL on your radar asap $SFLY  $AAPL  $NTRI  $QUNR  $ADBE $ZTS",FALSE,0,NA,2017-03-25 08:04:07,FALSE,NA,"845546825402626049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OTCTechStartUps",1,FALSE,FALSE,NA,NA
"1729","$AAPL488","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 08:03:30,FALSE,NA,"845546671308128256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FqeltheWeb",628,TRUE,FALSE,NA,NA
"1730","$AAPL489","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 07:58:17,FALSE,NA,"845545359577374721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UF_P98BM",628,TRUE,FALSE,NA,NA
"1731","$AAPL490","RT @tickerws: $AAPL can make new highs on #iPhone8 launch, dividend hike, Barron's says https://t.co/TaJchmmQeN",FALSE,0,NA,2017-03-25 07:56:40,FALSE,NA,"845544950041325568",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",2,TRUE,FALSE,NA,NA
"1732","$AAPL491","RT @KimDotcom: $AAPL is going to crash. #Vault7
Blame Obama and the @CIA. https://t.co/fC4l90ekR7",FALSE,0,NA,2017-03-25 07:55:53,FALSE,NA,"845544755727618048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freebird201552",208,TRUE,FALSE,NA,NA
"1733","$AAPL492","RT @KimDotcom: You might want to sell your $AAPL stock. @CIA firmware factory hacks will get @Apple products banned by foreign govts &amp; corp…",FALSE,0,NA,2017-03-25 07:55:45,FALSE,NA,"845544720193458176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freebird201552",520,TRUE,FALSE,NA,NA
"1734","$AAPL493","$AAPL can make new highs on #iPhone8 launch, dividend hike, Barron's says https://t.co/TaJchmmQeN",FALSE,0,NA,2017-03-25 07:53:45,FALSE,NA,"845544219255169024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tickerws",2,FALSE,FALSE,NA,NA
"1735","$AAPL494","RT @Investing_Books: The Little Book That Still Beats The Market: https://t.co/Lc2BlYi2oz $SPY $VIX $UVXY $TVIX $DWTI $UWTI $AAPL",FALSE,0,NA,2017-03-25 07:52:39,FALSE,NA,"845543938937307136",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1736","$AAPL495","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 07:51:40,FALSE,NA,"845543693780238336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RennyessoM",628,TRUE,FALSE,NA,NA
"1737","$AAPL496","RT @KimDotcom: You might want to sell your $AAPL stock. @CIA firmware factory hacks will get @Apple products banned by foreign govts &amp; corp…",FALSE,0,NA,2017-03-25 07:49:35,FALSE,NA,"845543166765817856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","All4Trump4All",520,TRUE,FALSE,NA,NA
"1738","$AAPL497","The Little Book That Still Beats The Market: https://t.co/Lc2BlYi2oz $SPY $VIX $UVXY $TVIX $DWTI $UWTI $AAPL",FALSE,0,NA,2017-03-25 07:48:55,FALSE,NA,"845543002001027073",NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>","Investing_Books",1,FALSE,FALSE,NA,NA
"1739","$AAPL498","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 07:48:34,FALSE,NA,"845542911030657024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For_Attorysne",628,TRUE,FALSE,NA,NA
"1740","$AAPL499","RT @KimDotcom: $AAPL is going to crash. #Vault7
Blame Obama and the @CIA. https://t.co/fC4l90ekR7",FALSE,0,NA,2017-03-25 07:47:44,FALSE,NA,"845542704008220672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tvogvo",208,TRUE,FALSE,NA,NA
"1741","$AAPL500","RT @racernic: know ur levels or get help if actively trading. $AAPL warned earlier today. https://t.co/NTUg5MPhb4",FALSE,0,NA,2017-03-25 07:47:14,FALSE,NA,"845542577243914240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fund15Fund",8,TRUE,FALSE,NA,NA
"1742","$AAPL501","RT @TalkMarkets: FB Stock - A Solid Trending Trade $FB Also $AAPL https://t.co/ercoTzJGnT",FALSE,0,NA,2017-03-25 07:40:34,FALSE,NA,"845540898733740032",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1743","$AAPL502","FB Stock - A Solid Trending Trade $FB Also $AAPL https://t.co/ercoTzJGnT",FALSE,1,NA,2017-03-25 07:39:04,FALSE,NA,"845540521317613568",NA,"<a href=""http://www.talkmarkets.com"" rel=""nofollow"">TalkMarkets</a>","TalkMarkets",1,FALSE,FALSE,NA,NA
"1744","$AAPL503","RT @OTCTechStartUps: $IMTL is set to cash in on the #instagram $FB photo sharing crazz - put $IMTL on your radar asap $PCLN  $AAPL  $OSTK…",FALSE,0,NA,2017-03-25 07:32:31,FALSE,NA,"845538872100564992",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1745","$AAPL504","$IMTL is set to cash in on the #instagram $FB photo sharing crazz - put $IMTL on your radar asap $PCLN  $AAPL  $OSTK  $FLWS  $TWTR  $CYH",FALSE,1,NA,2017-03-25 07:30:44,FALSE,NA,"845538424907939840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OTCTechStartUps",1,FALSE,FALSE,NA,NA
"1746","$AAPL505","RT @theflynews: On The Fly: Stocks end week lower as health care bill vote ends up scrapped $AAPL $GOOGL $GOOG $DIS $SHLD $F $JPM… https://…",FALSE,0,NA,2017-03-25 07:18:58,FALSE,NA,"845535462542491648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eyes76120581",10,TRUE,FALSE,NA,NA
"1747","$AAPL506","RT @JamesLiamCook: Apple is downplaying the iCloud blackmail story — even though real people are affected $AAPL https://t.co/D7fdDuB4iu htt…",FALSE,0,NA,2017-03-25 07:11:03,FALSE,NA,"845533470797398016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Edgar_Villegas",21,TRUE,FALSE,NA,NA
"1748","$AAPL507","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 07:04:15,FALSE,NA,"845531760322461697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uZshkaBirso",628,TRUE,FALSE,NA,NA
"1749","$AAPL508","RT @theflynews: On The Fly: Stocks end week lower as health care bill vote ends up scrapped $AAPL $GOOGL $GOOG $DIS $SHLD $F $JPM… https://…",FALSE,0,NA,2017-03-25 07:03:16,FALSE,NA,"845531511709466624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ff541585",10,TRUE,FALSE,NA,NA
"1750","$AAPL509","RT @DeanKennedy: Why $AAPL are your app updates so BLOATED? Often 100-200Mb per update; Android updates are tiny by comparison. #DataBloat",FALSE,0,NA,2017-03-25 06:52:18,FALSE,NA,"845528751484145664",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1751","$AAPL510","Why $AAPL are your app updates so BLOATED? Often 100-200Mb per update; Android updates are tiny by comparison. #DataBloat",FALSE,0,NA,2017-03-25 06:49:40,FALSE,NA,"845528091455737856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeanKennedy",1,FALSE,FALSE,NA,NA
"1752","$AAPL511","RT @ElixiumCrypto: Are you Bullish or Bearish on #Apple? Start #Trading $AAPL with #Bitcoin. 15:1 Leverage. #Cool #Gif #Stocks

https://t.c…",FALSE,0,NA,2017-03-25 06:37:29,FALSE,NA,"845525022923993089",NA,"<a href=""http://donthackmypi.ddns.net"" rel=""nofollow"">KeiserBot</a>","KeiserBot",1,TRUE,FALSE,NA,NA
"1753","$AAPL512","Are you Bullish or Bearish on #Apple? Start #Trading $AAPL with #Bitcoin. 15:1 Leverage. #Cool #Gif #Stocks… https://t.co/7QNUFl7omF",FALSE,1,NA,2017-03-25 06:37:03,TRUE,NA,"845524916019646464",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","ElixiumCrypto",1,FALSE,FALSE,NA,NA
"1754","$AAPL513","RT @_steve3_: 3q $aapl https://t.co/y3ywUQh1hJ",FALSE,0,NA,2017-03-25 06:32:12,FALSE,NA,"845523692771774468",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1755","$AAPL514","3q $aapl https://t.co/y3ywUQh1hJ",FALSE,1,NA,2017-03-25 06:30:24,FALSE,NA,"845523241032593409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_steve3_",1,FALSE,FALSE,NA,NA
"1756","$AAPL515","RT @BIIntelligence: Starbucks adds Apple messages $SBUX $AAPL https://t.co/zLsa7Pz9Pn by @BIIntelligence https://t.co/k9LGTTVINy",FALSE,0,NA,2017-03-25 06:18:40,FALSE,NA,"845520286976000001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omermilwidsky",2,TRUE,FALSE,NA,NA
"1757","$AAPL516","RT @KimDotcom: $AAPL is going to crash. #Vault7
Blame Obama and the @CIA. https://t.co/fC4l90ekR7",FALSE,0,NA,2017-03-25 06:14:46,FALSE,NA,"845519305848565760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StaceyMaLaine",208,TRUE,FALSE,NA,NA
"1758","$AAPL517","RT @KimDotcom: You might want to sell your $AAPL stock. @CIA firmware factory hacks will get @Apple products banned by foreign govts &amp; corp…",FALSE,0,NA,2017-03-25 06:14:40,FALSE,NA,"845519280250765312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StaceyMaLaine",520,TRUE,FALSE,NA,NA
"1759","$AAPL518","RT @And_Or_R: id::845407485037105156:Hackers seeks $100k credit or $75k Bitcoin ransom from Apple, threatens to wipe millions of devices 4/…",FALSE,0,NA,2017-03-25 06:08:06,FALSE,NA,"845517627476889600",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1760","$AAPL519","RT @AppleReporter: Introducing iPhone 7 RED Special Edition
https://t.co/XH88eyQSYT
$AAPL $DIA $QQQ $XLK #iPhone7RED https://t.co/1yWjTS99Kd",FALSE,0,NA,2017-03-25 06:07:46,FALSE,NA,"845517543888633856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarQApps",22,TRUE,FALSE,NA,NA
"1761","$AAPL520","RT @KimDotcom: You might want to sell your $AAPL stock. @CIA firmware factory hacks will get @Apple products banned by foreign govts &amp; corp…",FALSE,0,NA,2017-03-25 06:02:30,FALSE,NA,"845516221885792256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","truthb4emotion",520,TRUE,FALSE,NA,NA
"1762","$AAPL521","RT @AppleReporter: Apple: Software Flaws in WikiLeaks Docs Are All Fixed
https://t.co/2MmPoz3KrM
$AAPL $DIA $QQQ $XLK #Vault7 #DarkMatter #…",FALSE,0,NA,2017-03-25 06:00:18,FALSE,NA,"845515668262981632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NunoSamukka",23,TRUE,FALSE,NA,NA
"1763","$AAPL522","Millionaire trading student https://t.co/GSuqF6jxy8 made millions learning to trade from https://t.co/ui9ZEGEOU8 $AAPL $CNAT $ICPT",FALSE,0,NA,2017-03-25 05:58:17,FALSE,NA,"845515157711159296",NA,"<a href=""https://www.smqueue.com/"" rel=""nofollow"">smqueue</a>","Sw1ng_Trader",0,FALSE,FALSE,NA,NA
"1764","$AAPL523","id::845407485037105156:Hackers seeks $100k credit or $75k Bitcoin ransom from Apple, threatens to wipe millions of devices 4/7/17. $AAPL htt",FALSE,0,NA,2017-03-25 05:55:01,FALSE,NA,"845514338198704128",NA,"<a href=""https://github.com/RuoAndo/flockGazer"" rel=""nofollow"">flockGazer</a>","And_Or_R",1,FALSE,FALSE,NA,NA
"1765","$AAPL524","RT @KimDotcom: You might want to sell your $AAPL stock. @CIA firmware factory hacks will get @Apple products banned by foreign govts &amp; corp…",FALSE,0,NA,2017-03-25 05:54:22,FALSE,NA,"845514173836513282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BydAsk",520,TRUE,FALSE,NA,NA
"1766","$AAPL525","RT @brianfires: I updated my LinkedIn Profile &amp; Resume-For Immediate Hire!
$VRX $AGN $TWTR $KO $PeP $HLF $IeP $AAPL $BRK $MYL $MRK https://…",FALSE,0,NA,2017-03-25 05:51:59,FALSE,NA,"845513573006790656",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"1767","$AAPL526","I updated my LinkedIn Profile &amp; Resume-For Immediate Hire!
$VRX $AGN $TWTR $KO $PeP $HLF $IeP $AAPL $BRK $MYL $MRK https://t.co/cdxrJYJYuT",FALSE,0,NA,2017-03-25 05:48:20,FALSE,NA,"845512656966615041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brianfires",1,FALSE,FALSE,NA,NA
"1768","$AAPL527","RT @theflynews: On The Fly: Stocks end week lower as health care bill vote ends up scrapped $AAPL $GOOGL $GOOG $DIS $SHLD $F $JPM… https://…",FALSE,0,NA,2017-03-25 05:47:39,FALSE,NA,"845512481225216000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnowShoes4",10,TRUE,FALSE,NA,NA
"1769","$AAPL528","RT @whotrades: The Market In 5 Minutes $AAPL $DIS $GOOG $TWTR https://t.co/xXN6Mqf2ju https://t.co/WSbT40VVQP",FALSE,0,NA,2017-03-25 05:40:44,FALSE,NA,"845510744418455552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RebOrn2020",1,TRUE,FALSE,NA,NA
"1770","$AAPL529","RT @philstockworld: Falling Friday - Market Wraps Up Worst Week of Trump Error $OIL $DJI $AAPL $TNA https://t.co/dJYsixgewU",FALSE,0,NA,2017-03-25 05:40:43,FALSE,NA,"845510736331784193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","martinaazlein",628,TRUE,FALSE,NA,NA
"1771","$AAPL530","RT @theflynews: On The Fly: Stocks end week lower as health care bill vote ends up scrapped $AAPL $GOOGL $GOOG $DIS $SHLD $F $JPM… https://…",FALSE,0,NA,2017-03-25 05:36:46,FALSE,NA,"845509742713880577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marassasta",10,TRUE,FALSE,NA,NA
"1772","$AAPL531","RT @Investing_Books: Inside the Black Box: A Simple Guide to Quantitative and High Frequency Trading: https://t.co/K2ihy1aew6 $SPY $VIX $AM…",FALSE,0,NA,2017-03-25 05:35:54,FALSE,NA,"845509524148699137",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
